Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DUQ240,"Have you ever used cocaine, crack cocaine, heroin, or methamphetamine?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ250,"The following questions are about cocaine, including all the different forms of cocaine such as powder, 'crack', 'free base', and coca paste. Have you ever, even once, used cocaine, in any form?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ270Q,"How long has it been since you last used cocaine, in any form?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ270U,"How long has it been since you last used cocaine, in any form?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ290,"The following questions are about heroin. Have you ever, even once, used heroin?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ310Q,How long has it been since you last used heroin?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ310U,How long has it been since you last used heroin?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ330,"The following questions are about methamphetamine, also known as crank, crystal, ice or speed. Have you ever, even once, used methamphetamine?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ350Q,How long has it been since you last used methamphetamine?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ350U,How long has it been since you last used methamphetamine?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ370,"The following questions are about the different ways that certain drugs can be used. Have you ever, even once, used a needle to inject a drug not prescribed by a doctor?",P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ380A,Which of the following drugs have you injected using a needle?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ380B,Which of the following drugs have you injected using a needle?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ380C,Which of the following drugs have you injected using a needle?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ400Q,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
DUQ400U,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
SEQN,Respondent sequence number.,P_DUQY_R,Drug Use - Youth,2017,2020,Questionnaire,RDC Only
INDFMMPC,Family monthly poverty level index categories.,P_INQ,Income,2017,2020,Questionnaire,None
INDFMMPI,"Family monthly poverty level index, a ratio of monthly family income to the HHS poverty guidelines specific to family size.",P_INQ,Income,2017,2020,Questionnaire,None
SEQN,Respondent sequence number.,P_INQ,Income,2017,2020,Questionnaire,None
CBD071,"The next questions are about how much money {your family spends/you spend} on food. First I'll ask you about money spent at supermarkets or grocery stores. Then we will talk about money spent at other types of stores. When you answer these questions, please do not include money spent on alcoholic beverages. During the past 30 days, how much money {did your family/did you} spend at supermarkets or grocery stores? Please include purchases made with food stamps. (You can tell me per week or per month.)",P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
CBD091,About how much money was spent on nonfood items? (You can tell me per week or per month.),P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
CBD111,About how much money {did your family/did you} spend on food at these types of stores? Please do not include money you have already told me about. (You can tell me per week or per month.),P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
CBD121,"During the past 30 days, how much money {did your family/did you} spend on eating out? Please include money spent in cafeterias at work or at school or on vending machines, for all family members. (You can tell me per week or per month.)",P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
CBD131,"During the past 30 days, how much money {did your family/did you} spend on food carried out or delivered? Please do not include money you have already told me about. (You can tell me per week or per month.)",P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
SEQN,Respondent sequence number.,P_CBQ_R,Consumer Behavior,2017,2020,Questionnaire,RDC Only
ALQ111,"The next questions are about drinking alcoholic beverages. Included are liquor (such as whiskey or gin), beer, wine, wine coolers, and any other type of alcoholic beverage. In {your/SP's} entire life, {have you/has he/has she} had at least 1 drink of any kind of alcohol, not counting small tastes or sips? By a drink, I mean a 12 oz. beer, a 5 oz. glass of wine, or one and a half ounces of liquor.",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ121,"During the past 12 months, about how often did {you/SP} drink any type of alcoholic beverage? PROBE: How many days per week, per month, or per year did {you/SP} drink?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ130,"During the past 12 months, on those days that {you/SP} drank alcoholic beverages, on the average, how many drinks did {you/he/she} have? By a drink, I mean a 12 oz. beer, a 5 oz. glass of wine, or one and a half ounces of liquor.)",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ142,"During the past 12 months, about how often did {you/SP} have {DISPLAY NUMBER} or more drinks of any alcoholic beverage? PROBE: How many days per week, per month, or per year did {you/SP} have {DISPLAY NUMBER} or more drinks in a single day?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ151,Was there ever a time or times in {your/SP's} life when {you/he/she} drank {DISPLAY NUMBER} or more drinks of any kind of alcoholic beverage almost every day?,P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ170,"Considering all types of alcoholic beverages, during the past 30 days, how many times did you have {5/4} or more drinks on an occasion?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ270,"During the past 12 months, about how often did {you/SP} have {DISPLAY NUMBER} or more drinks in a period of two hours or less?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ280,"During the past 12 months, about how often did {you/SP} have 8 or more drinks in a single day?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
ALQ290,"During the past 12 months, about how often did {you/SP} have 12 or more drinks in a single day?",P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
SEQN,Respondent sequence number.,P_ALQ,Alcohol Use,2017,2020,Questionnaire,None
FSD151,"In the last 12 months, did {you/you or any member of your household} ever get emergency food from a church, a food pantry, or a food bank, or eat in a soup kitchen?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD162,"Next are a few questions about the WIC program, that is, the Women, Infants and Children program. In the last 12 months, did {you/you or any member of your household} receive benefits from the WIC program?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD230,{Do you/Does any member of your household} currently receive SNAP or Food Stamp benefits?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD652CW,"After your {last} child was born, did you use WIC benefits to buy food for yourself?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD652ZW,During {this/your last} pregnancy did you use WIC benefits to buy food for yourself? {Please include any stillbirth or miscarriage.},P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD660ZC,Is {SP} now receiving benefits from the WIC program?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD660ZW,Are you now receiving WIC benefits for yourself?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD670ZC,How long {did SP receive/has SP been receiving} benefits from the WIC program?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD672ZW,How many months pregnant were you when you first started to receive WIC benefits to buy food for yourself?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD675,Did {SP} receive benefits from WIC when {he/she} was less than one year old?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSD680,Did {SP} receive benefits from WIC when {he/she} {was/is} between the ages of {1 to {SP AGE/4} years old/12 to {SP AGE} months old}?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSDAD,Adult food security category for last 12 months,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSDHH,Household food security category for last 12 months,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ012,"In the last 12 months, did {you/you or any member of your household} receive SNAP or Food Stamp benefits?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ165,"The next questions are about SNAP, the Supplemental Nutrition Assistance Program, formerly known as the Food Stamp Program. SNAP benefits are provided on an electronic debit card {or EBT card} {called the {DISPLAY STATE NAME FOR EBT CARD}} card in STATE}. Have {you/you or anyone in your household} ever received SNAP or Food Stamp benefits?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ653,"Next are a few questions about the WIC program. Has {SP} ever received benefits from WIC, that is, the Women, Infants, and Children program?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ690,"Did {SP's} mother receive benefits from WIC, while she was pregnant with {SP}?",P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ695,What month of the pregnancy did {SP's} mother begin to receive WIC benefits?,P_FSQ,Food Security,2017,2020,Questionnaire,None
FSQ760,"Did {you/you or anyone who lives here} receive WIC benefits in the past 30 days? {Here is the list of children 5 years and younger and women ages 12 to 59 years who live here, let me read it to you.}",P_FSQ,Food Security,2017,2020,Questionnaire,None
SEQN,Respondent sequence number.,P_FSQ,Food Security,2017,2020,Questionnaire,None
ALD020,"During your life, on how many days have you had at least one drink of alcohol?",P_ALQY_R,Alcohol Use - Youth,2017,2020,Questionnaire,RDC Only
ALD030,"During the past 30 days, on how many days did you have at least one drink of alcohol?",P_ALQY_R,Alcohol Use - Youth,2017,2020,Questionnaire,RDC Only
ALD040,"During the past 30 days, on how many days did you have {'4' Female, '5' Male - DISPLAY NUMBER} or more drinks of alcohol in a row, that is, within a couple of hours?",P_ALQY_R,Alcohol Use - Youth,2017,2020,Questionnaire,RDC Only
ALQ010,"How old were you when you had your first drink of alcohol, other than a few sips?",P_ALQY_R,Alcohol Use - Youth,2017,2020,Questionnaire,RDC Only
SEQN,Respondent sequence number.,P_ALQY_R,Alcohol Use - Youth,2017,2020,Questionnaire,RDC Only
HOQ065,"Is this {mobile home/house/apartment} owned, being bought, rented, or occupied by some other arrangement by {you/you or someone else in your family}?",P_HOQ_R,Housing Characteristics,2017,2020,Questionnaire,RDC Only
SEQN,Respondent sequence number.,P_HOQ_R,Housing Characteristics,2017,2020,Questionnaire,RDC Only
FSD012N,"In the last 12 months, how many people in your household received SNAP or Food Stamp benefits?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032A,"Now I am going to read you several statements that people have made about their food situation. For these statements, please tell me whether the statement was often true, sometimes true, or never true for {you/your household} in the last 12 months, that is since last {DISPLAY CURRENT MONTH AND LAST YEAR}. The first statement is . . . {I/we} worried whether {my/our} food would run out before {I/we} got money to buy more.",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032B,"[The next statement is . . .] The food that {I/we} bought just didn't last, and {I/we} didn't have enough money to get more food.",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032C,[The next statement is . . .] {I/we} couldn't afford to eat balanced meals.,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032D,[The next statement is . . .] (I/we) relied on only a few kinds of low-cost foods to feed {CHILD'S NAME / THE CHILDREN} because there wasn't enough money for food.,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032E,"[The next statement is . . .] (I/we) couldn't feed {CHILD'S NAME / THE CHILDREN} a balanced meal, because there wasnâ€™t enough money for food.",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD032F,[The next statement is . . .] {CHILD'S NAME WAS /THE CHILDREN WERE} not eating enough because there wasn't enough money for food.,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD041,"In the last 12 months, since last {DISPLAY CURRENT MONTH AND LAST YEAR}, did {you/you or other adults in your household} ever cut the size of your meals or skip meals because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD052,How often did this happen?,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD061,"In the last 12 months, did you ever eat less than you felt you should because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD071,"[In the last 12 months], were you ever hungry but didn't eat because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD081,"[In the last 12 months], did you lose weight because there was't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD092,"[In the last 12 months], did {you/you or other adults in your household} ever not eat for a whole day because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD102,How often did this happen?,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD111,"In the last 12 months, since {DISPLAY CURRENT MONTH AND LAST YEAR}, did you ever cut the size of {CHILD'S NAME's/any of the children's} meals because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD122,"[In the last 12 months], did {CHILD'S NAME/any of the children} ever skip meals because there wasn't enough money for food?",P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
FSD132,How often did this happen?,P_FSQ_R,Food Security - Pregnant Women,2017,2020,Questionnaire,RDC Only
